ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
25560,20873,7,Sarah N.d,45.0,50646459.0,Engineer,20591.2,1630.4419322358106,4.0,3.0,19.0,3.0,"Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",4.0,10.0,8.56,11.0,Standard,438.75,37.77773432033442,105.0,Yes,193.6847949792064,25.491990229501624,High_spent_Medium_value_payments,302.51970420635985,Good
25561,20873,8,Sarah N.d,45.0,50646459.0,Engineer,20591.2,1630.4419322358106,4.0,3.0,19.0,3.0,"Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",8.0,9.0,12.56,11.0,Standard,438.75,35.989857786440275,106.0,Yes,193.6847949792064,25.491990229501624,High_spent_Small_value_payments,287.0838358948705,Good
25566,17050,1,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,26.03633439543713,109.0,Yes,146.82745256942155,66.68903152999049,Low_spent_Small_value_payments,339.28099521443727,Poor
25567,17050,2,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,6.0,11.03,7.0,Standard,1384.94,33.27495818389238,110.0,Yes,146.82745256942155,66.68903152999049,High_spent_Medium_value_payments,468.48358595147727,Poor
25568,17050,3,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,32.406045257864534,111.0,Yes,146.82745256942155,66.68903152999049,High_spent_Large_value_payments,558.8334717576233,Poor
25569,17050,4,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,29.621519217300268,112.0,Yes,146.82745256942155,66.68903152999049,High_spent_Large_value_payments,550.9221120656766,Poor
25570,17050,5,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",28.0,9.0,15.03,7.0,Standard,1384.94,42.81604987634896,113.0,Yes,146.82745256942155,66.68903152999049,High_spent_Medium_value_payments,589.0682852398163,Poor
25571,17050,6,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,41.61836396490306,114.0,Yes,146.82745256942155,66.68903152999049,High_spent_Medium_value_payments,624.0840026168513,Poor
25572,17050,7,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,38.4469006276981,115.0,NM,146.82745256942155,66.68903152999049,High_spent_Large_value_payments,619.4131825672547,Standard
25573,17050,8,Axk,29.0,719710189.0,Mechanic,68667.56,5929.296666666666,7.0,6.0,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26.0,9.0,15.03,7.0,Standard,1384.94,26.40933336759269,116.0,Yes,146.82745256942155,66.68903152999049,High_spent_Medium_value_payments,540.478670088223,Poor
25578,48553,1,Rickl,19.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,8.0,Bad,1498.12,33.58699461069452,182.0,Yes,300.2551350813974,46.07901511241481,High_spent_Small_value_payments,285.1837663871144,Poor
25579,48553,2,Rickl,19.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,23.0,2.7,8.0,Bad,1498.12,35.02361381067289,183.0,Yes,300.2551350813974,46.07901511241481,Low_spent_Large_value_payments,163.42786251827948,Poor
25580,48553,3,Rickl,19.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,11.0,Bad,1498.12,34.00590353171436,184.0,Yes,300.2551350813974,46.07901511241481,High_spent_Large_value_payments,450.6748498061878,Poor
25581,48553,4,Rickl,19.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,11.0,Bad,1498.12,23.323563447091647,185.0,Yes,300.2551350813974,46.07901511241481,High_spent_Small_value_payments,294.2657827229324,Standard
25582,48553,5,Rickl,19.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,11.0,Bad,1498.12,31.162879538694497,186.0,Yes,300.2551350813974,46.07901511241481,High_spent_Small_value_payments,171.40219636054536,Standard
25583,48553,6,Rickl,20.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,11.0,Bad,1498.12,28.76685133286621,187.0,NM,300.2551350813974,46.07901511241481,High_spent_Large_value_payments,365.6991676511975,Poor
25584,48553,7,Rickl,20.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,22.0,2.7,11.0,Bad,1498.12,34.65820945590417,188.0,Yes,300.2551350813974,46.07901511241481,High_spent_Medium_value_payments,331.2690569268533,Poor
25585,48553,8,Rickl,20.0,216652934.0,Media_Manager,68845.08,5570.09,10.0,7.0,20.0,6.0,"Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",28.0,20.0,2.7,11.0,Bad,1498.12,39.29107876325297,189.0,Yes,300.2551350813974,46.07901511241481,High_spent_Large_value_payments,442.316384798833,Poor
25590,33042,1,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,6.36,4.0,Good,660.33,30.55258983607216,268.0,No,138.01943335902186,67.18115543112735,Low_spent_Large_value_payments,572.4155996978536,Poor
25591,33042,2,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,6.36,4.0,Good,660.33,40.04942516598128,269.0,No,138.01943335902186,67.18115543112735,High_spent_Large_value_payments,977.5478374936536,Poor
25592,33042,3,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,5.36,4.0,Good,660.33,34.89520034116838,270.0,NM,138.01943335902186,67.18115543112735,High_spent_Large_value_payments,1051.2164112098508,Poor
25593,33042,4,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,6.36,6.0,Good,660.33,42.872902143402136,271.0,No,138.01943335902186,67.18115543112735,High_spent_Large_value_payments,986.3977843695856,Standard
25594,33042,5,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,3.0,6.36,6.0,Good,660.33,37.03215486884162,272.0,No,138.01943335902186,67.18115543112735,High_spent_Large_value_payments,916.6546569947624,Standard
25595,33042,6,Alisterd,48.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,2.0,1.3600000000000003,6.0,Good,660.33,27.17678025767869,273.0,No,138.01943335902186,67.18115543112735,Low_spent_Large_value_payments,248.69874070980325,Standard
25596,33042,7,Alisterd,49.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,2.3600000000000003,6.0,Good,660.33,28.191019291928377,274.0,No,138.01943335902186,67.18115543112735,High_spent_Small_value_payments,820.2088099060768,Poor
25597,33042,8,Alisterd,49.0,254651126.0,Mechanic,124814.04,10164.17,1.0,3.0,7.0,2.0,"Personal Loan, and Student Loan",26.0,1.0,6.36,6.0,Good,660.33,34.30234684097259,275.0,No,138.01943335902186,67.18115543112735,High_spent_Large_value_payments,958.8897288930466,Poor
25602,12768,1,Chrisx,41.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,13.0,6.72,4.0,Standard,344.86,33.19495764422035,250.0,No,0.0,131.48643128152293,High_spent_Medium_value_payments,913.03768283329,Standard
25603,12768,2,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,43.058629322094376,251.0,No,0.0,131.48643128152293,High_spent_Medium_value_payments,431.1969161119909,Standard
25604,12768,3,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,33.69845195101478,252.0,No,0.0,131.48643128152293,High_spent_Large_value_payments,431.1969161119909,Standard
25605,12768,4,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,39.3934231585454,253.0,No,0.0,131.48643128152293,Low_spent_Small_value_payments,529.7967253213816,Good
25606,12768,5,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,27.52959120218272,254.0,NM,0.0,131.48643128152293,Low_spent_Medium_value_payments,601.9807646196094,Good
25607,12768,6,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,40.957104949060025,255.0,NM,0.0,131.48643128152293,Low_spent_Medium_value_payments,739.4203406464227,Good
25608,12768,7,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,20.0,9.0,6.72,4.0,Standard,344.86,43.05975348613808,256.0,No,0.0,131.48643128152293,High_spent_Large_value_payments,1179.4699524320872,Good
25609,12768,8,Chrisx,42.0,404179909.0,Media_Manager,131908.24,11162.353333333333,4.0,4.0,20.0,0.0,No Data,22.0,12.0,6.72,4.0,Standard,344.86,45.21627626212816,257.0,NM,0.0,131.48643128152293,High_spent_Large_value_payments,1140.3637723345091,Standard
25614,36643,1,Steven C.z,32.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,11.22,3.0,Standard,315.0,37.8650157150933,278.0,No,60.28924915719054,53.62796852249713,Low_spent_Large_value_payments,264.54980249231176,Standard
25615,36643,2,Steven C.z,32.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,11.22,3.0,Standard,315.0,30.74041605983702,279.0,No,60.28924915719054,53.62796852249713,High_spent_Small_value_payments,339.4325355783168,Standard
25616,36643,3,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,11.22,3.0,Standard,315.0,26.56398257344496,280.0,No,60.28924915719054,53.62796852249713,Low_spent_Medium_value_payments,341.6091181462048,Standard
25617,36643,4,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,11.22,3.0,Standard,315.0,37.001187521267255,281.0,No,60.28924915719054,53.62796852249713,High_spent_Small_value_payments,375.72051852864166,Standard
25618,36643,5,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,12.22,3.0,Standard,315.0,33.30364173429271,282.0,No,60.28924915719054,53.62796852249713,Low_spent_Large_value_payments,246.6555604197572,Standard
25619,36643,6,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,13.22,3.0,Standard,315.0,39.29471822188116,283.0,No,60.28924915719054,53.62796852249713,High_spent_Small_value_payments,369.1635323203124,Standard
25620,36643,7,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,14.0,11.22,3.0,Standard,315.0,39.0996344460969,284.0,No,60.28924915719054,53.62796852249713,High_spent_Small_value_payments,287.9144917280223,Standard
25621,36643,8,Steven C.z,33.0,241938701.0,Journalist,25701.69,2230.8075,3.0,7.0,11.0,3.0,"Payday Loan, Student Loan, and Student Loan",30.0,11.0,11.22,3.0,Standard,315.0,40.37848573441045,285.0,No,60.28924915719054,53.62796852249713,Low_spent_Small_value_payments,357.0126350849983,Standard
25626,25666,1,Pedros,28.0,149035795.0,Mechanic,14520.69,1379.0575,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,23.0,15.62,6.0,Bad,2921.07,25.25943881462413,71.0,Yes,68.39617127226113,39.08582291777995,High_spent_Small_value_payments,290.42375580995895,Standard
25627,25666,2,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,23.0,15.62,6.0,Bad,2921.07,24.50894687021333,72.0,Yes,68.39617127226113,39.08582291777995,Low_spent_Small_value_payments,273.5386671313686,Standard
25628,25666,3,Pedros,28.0,149035795.0,Mechanic,14520.69,1379.0575,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,24.0,15.62,6.0,Bad,2921.07,39.51750874317057,73.0,Yes,68.39617127226113,39.08582291777995,Low_spent_Small_value_payments,176.23766339323433,Standard
25629,25666,4,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,25.0,15.62,7.0,Bad,2921.07,36.69919930078429,74.0,Yes,148.0966273174831,39.08582291777995,Low_spent_Small_value_payments,304.75286500212155,Standard
25630,25666,5,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,24.0,15.62,7.0,Bad,2921.07,26.596153894261647,75.0,Yes,148.0966273174831,39.08582291777995,High_spent_Medium_value_payments,277.29877109594344,Standard
25631,25666,6,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,23.0,15.62,7.0,Bad,2921.07,23.988682894357765,76.0,Yes,148.0966273174831,39.08582291777995,Low_spent_Medium_value_payments,244.51942255140855,Standard
25632,25666,7,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",13.0,23.0,22.62,7.0,Bad,2921.07,31.117945094699007,77.0,Yes,148.0966273174831,39.08582291777995,Low_spent_Small_value_payments,269.59457666039486,Standard
25633,25666,8,Pedros,28.0,149035795.0,Mechanic,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,"Mortgage Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",15.0,23.0,15.62,7.0,Bad,2921.07,25.03697190224895,78.0,Yes,148.0966273174831,39.08582291777995,Low_spent_Small_value_payments,189.9900013303921,Standard
25638,38622,1,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",13.0,20.0,12.88,7.0,Standard,2589.63,30.474638630818504,70.0,NM,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,265.26653999779523,Standard
25639,38622,2,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,18.0,12.88,7.0,Standard,2589.63,24.151792398187943,71.0,Yes,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,212.3936282879463,Standard
25640,38622,3,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,20.0,12.88,7.0,Standard,2589.63,28.96399347972256,72.0,Yes,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,292.079559890874,Standard
25641,38622,4,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,20.0,12.88,7.0,Standard,2589.63,24.52330045739813,73.0,Yes,42.018596182286416,39.58016341270772,Low_spent_Medium_value_payments,274.3413165526196,Standard
25642,38622,5,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,23.0,12.88,7.0,Standard,2589.63,32.205637368098344,74.0,NM,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,235.77104488051643,Standard
25643,38622,6,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,20.0,6.880000000000001,7.0,Standard,2589.63,24.70528452783557,75.0,NM,42.018596182286416,39.58016341270772,Low_spent_Medium_value_payments,251.824681671248,Standard
25644,38622,7,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,20.0,12.88,7.0,Standard,2589.63,32.59332078685235,76.0,Yes,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,326.24002518306577,Standard
25645,38622,8,Lucia Mutikania,31.0,579775566.0,Journalist,14580.98,1331.0816666666667,4.0,3.0,5.0,4.0,"Payday Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",16.0,20.0,12.88,7.0,Standard,2589.63,24.12602099679225,77.0,Yes,42.018596182286416,39.58016341270772,Low_spent_Small_value_payments,251.3623805104316,Standard
25650,39280,1,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",25.0,14.0,2.390000000000001,7.0,Standard,261.42,22.105740540901323,214.0,Yes,165.11230176229185,44.24657017340316,Low_spent_Small_value_payments,19.260026858751413,Standard
25651,39280,2,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",23.0,14.0,13.39,7.0,Standard,261.42,30.840350866530947,215.0,Yes,165.11230176229185,44.24657017340316,High_spent_Medium_value_payments,513.0005373955141,Standard
25652,39280,3,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",25.0,14.0,13.39,7.0,Standard,261.42,32.994204474042576,216.0,Yes,165.11230176229185,44.24657017340316,Low_spent_Large_value_payments,418.94662645864713,Standard
25653,39280,4,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",25.0,14.0,8.39,7.0,Standard,261.42,26.737359900385805,217.0,Yes,165.11230176229185,44.24657017340316,High_spent_Medium_value_payments,505.04872464398943,Standard
25654,39280,5,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",29.0,14.0,8.39,7.0,Standard,261.42,32.293626492710374,218.0,Yes,165.11230176229185,44.24657017340316,High_spent_Medium_value_payments,422.38266076849936,Standard
25655,39280,6,Martinax,30.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",25.0,13.0,8.39,7.0,Standard,261.42,41.06218818911754,219.0,Yes,165.11230176229185,44.24657017340316,High_spent_Medium_value_payments,531.9312910585639,Standard
25656,39280,7,Martinax,31.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",29.0,14.0,8.39,7.0,Standard,261.42,27.90741953957596,220.0,Yes,165.11230176229185,44.24657017340316,High_spent_Large_value_payments,575.0500257858059,Standard
25657,39280,8,Martinax,31.0,46423163.0,Architect,70939.34,5731.611666666668,5.0,6.0,14.0,3.0,"Auto Loan, Home Equity Loan, and Payday Loan",25.0,14.0,8.39,8.0,Standard,261.42,31.7318839573458,221.0,Yes,165.11230176229185,44.24657017340316,High_spent_Medium_value_payments,490.8966842053488,Standard
25662,47883,1,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,15.76,7.0,Standard,378.94,40.822810240318006,196.0,Yes,118.16421344881972,33.75624046126353,High_spent_Large_value_payments,404.4950648188549,Standard
25663,47883,2,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,15.76,7.0,Standard,378.94,27.48554337776672,197.0,Yes,118.16421344881972,33.75624046126353,High_spent_Small_value_payments,341.48170187745046,Standard
25664,47883,3,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,15.76,7.0,Standard,378.94,37.99664434910139,198.0,Yes,118.16421344881972,33.75624046126353,High_spent_Medium_value_payments,357.3709535297112,Standard
25665,47883,4,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,15.76,9.0,Standard,378.94,23.18694076152316,199.0,NM,118.16421344881972,33.75624046126353,High_spent_Small_value_payments,308.73485202206416,Standard
25666,47883,5,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,13.76,9.0,Standard,378.94,33.751781850976506,200.0,Yes,118.16421344881972,33.75624046126353,High_spent_Medium_value_payments,363.6531732511149,Standard
25667,47883,6,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",25.0,18.0,15.76,9.0,Standard,378.94,37.367312708634536,201.0,Yes,118.16421344881972,33.75624046126353,High_spent_Medium_value_payments,324.6799906005017,Standard
25668,47883,7,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",27.0,18.0,15.76,9.0,Standard,378.94,25.506534340214184,202.0,NM,118.16421344881972,33.75624046126353,Low_spent_Small_value_payments,349.6291469285711,Standard
25669,47883,8,Andy Bruceb,15.0,129040209.0,Journalist,44985.72,3791.81,6.0,4.0,15.0,4.0,"Credit-Builder Loan, Student Loan, Personal Loan, and Student Loan",23.0,18.0,13.76,9.0,Standard,378.94,34.56485473327657,203.0,Yes,118.16421344881972,33.75624046126353,High_spent_Medium_value_payments,302.49779495222697,Standard
25674,5839,1,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",41.0,17.0,1.85,8.0,Bad,3218.04,26.97875681071636,109.0,Yes,65.32208336856283,32.64387021136744,Low_spent_Small_value_payments,225.4356829256192,Poor
25675,5839,2,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,15.0,1.85,8.0,Bad,3218.04,28.65556970622828,110.0,Yes,65.32208336856283,32.64387021136744,Low_spent_Small_value_payments,218.41601165382448,Standard
25676,5839,3,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,15.0,1.85,10.0,Bad,3218.04,23.269330557456232,111.0,Yes,65.32208336856283,32.64387021136744,Low_spent_Small_value_payments,298.4908583368075,Poor
25677,5839,4,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,18.0,1.85,10.0,Bad,3218.04,33.66282519681853,112.0,Yes,65.32208336856283,32.64387021136744,High_spent_Medium_value_payments,299.89182151260985,Standard
25678,5839,5,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,17.0,1.85,10.0,Bad,3218.04,39.54601525618119,113.0,Yes,65.32208336856283,32.64387021136744,High_spent_Medium_value_payments,280.07996676917736,Standard
25679,5839,6,Aaron Sheldricka,14.0,386778198.0,Architect,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38.0,17.0,1.85,10.0,Bad,3218.04,34.68514539738035,114.0,Yes,65.32208336856283,32.64387021136744,Low_spent_Large_value_payments,304.10119894256724,Standard
